,names,cluster
1974,aid488_description.txt,3
1975,aid1350_description.txt,3
1976,aid2343_description.txt,1
1977,aid1676_description.txt,1
1978,aid1656_description.txt,3
1979,aid1087_description.txt,3
1980,aid833_description.txt,1
1981,aid1645_description.txt,3
1982,aid1389_description.txt,3
1983,aid763_description.txt,1
1984,aid1469_description.txt,1
1985,aid452_description.txt,3
1986,aid970_description.txt,2
1987,aid684_description.txt,3
1988,aid1368_description.txt,3
1989,aid1300_description.txt,1
1990,aid2703_description.txt,3
1991,aid790_description.txt,3
1992,aid2553_description.txt,1
1993,aid1855_description.txt,3
1994,aid2170_description.txt,3
1995,aid1382_description.txt,3
1996,aid472_description.txt,3
1997,aid1657_description.txt,1
1998,aid567_description.txt,1
1999,aid385_description.txt,3
2000,aid1759_description.txt,3
2001,aid1922_description.txt,3
2002,aid3_description.txt,5
2003,aid1419_description.txt,3
2004,aid1876_description.txt,3
2005,aid1620_description.txt,3
2006,aid1321_description.txt,3
2007,aid597_description.txt,3
2008,aid980_description.txt,2
2009,aid1682_description.txt,1
2010,aid1431_description.txt,3
2011,aid2416_description.txt,0
2012,aid2647_description.txt,3
2013,aid430_description.txt,3
2014,aid782_description.txt,3
2015,aid936_description.txt,3
2016,aid1826_description.txt,3
2017,aid475_description.txt,3
2018,aid19_description.txt,5
2019,aid1627_description.txt,3
2020,aid854_description.txt,1
2021,aid1719_description.txt,3
2022,aid1220_description.txt,3
2023,aid1862_description.txt,3
2024,aid1867_description.txt,3
2025,aid896_description.txt,3
2026,aid149_description.txt,4
2027,aid1330_description.txt,3
2028,aid1634_description.txt,3
2029,aid1897_description.txt,3
2030,aid952_description.txt,3
2031,aid583_description.txt,3
2032,aid2663_description.txt,3
2033,aid1785_description.txt,1
2034,aid1259_description.txt,3
2035,aid1295_description.txt,3
2036,aid696_description.txt,3
2037,aid171_description.txt,4
2038,aid1126_description.txt,3
2039,aid1458_description.txt,3
2040,aid1804_description.txt,3
2041,aid1987_description.txt,3
2042,aid278_description.txt,4
2043,aid1452_description.txt,3
2044,aid2380_description.txt,3
2045,aid169_description.txt,4
2046,aid1880_description.txt,1
2047,aid574_description.txt,1
2048,aid393_description.txt,3
2049,aid2233_description.txt,3
2050,aid2267_description.txt,3
2051,aid1193_description.txt,3
2052,aid53_description.txt,5
2053,aid1772_description.txt,3
2054,aid389_description.txt,3
2055,aid486_description.txt,3
2056,aid866_description.txt,1
2057,aid1009_description.txt,3
2058,aid434966_description.txt,3
2059,aid1884_description.txt,3
2060,aid147_description.txt,4
2061,aid564_description.txt,3
2062,aid2127_description.txt,3
2063,aid739_description.txt,3
2064,aid479_description.txt,3
2065,aid2641_description.txt,3
2066,aid2763_description.txt,3
2067,aid2668_description.txt,3
2068,aid1715_description.txt,0
2069,aid2697_description.txt,3
2070,aid1454_description.txt,3
2071,aid85_description.txt,5
2072,aid1572_description.txt,1
2073,aid2227_description.txt,1
2074,aid2779_description.txt,1
2075,aid1861_description.txt,1
2076,aid1753_description.txt,0
2077,aid1511_description.txt,3
2078,aid2293_description.txt,3
2079,aid2741_description.txt,3
2080,aid2426_description.txt,1
2081,aid1167_description.txt,3
2082,aid91_description.txt,5
2083,aid1542_description.txt,3
2084,aid474_description.txt,3
2085,aid2257_description.txt,1
2086,aid1628_description.txt,3
2087,aid308_description.txt,4
2088,aid1981_description.txt,3
2089,aid2196_description.txt,3
2090,aid1210_description.txt,1
2091,aid1735_description.txt,0
2092,aid2409_description.txt,3
2093,aid1022_description.txt,3
2094,aid1710_description.txt,1
2095,aid1973_description.txt,3
2096,aid1741_description.txt,0
2097,aid876_description.txt,3
2098,aid797_description.txt,3
2099,aid1492_description.txt,1
2100,aid2616_description.txt,0
2101,aid1602_description.txt,3
2102,aid1370_description.txt,3
2103,aid1307_description.txt,3
2104,aid2290_description.txt,3
2105,aid1189_description.txt,3
2106,aid1837_description.txt,3
2107,aid1978_description.txt,3
2108,aid1871_description.txt,3
2109,aid381_description.txt,3
2110,aid2314_description.txt,3
2111,aid796_description.txt,3
2112,aid665_description.txt,2
2113,aid511_description.txt,3
2114,aid194_description.txt,4
2115,aid2128_description.txt,1
2116,aid973_description.txt,2
2117,aid222_description.txt,4
2118,aid2419_description.txt,3
2119,aid2163_description.txt,3
2120,aid1866_description.txt,1
2121,aid601_description.txt,3
2122,aid2736_description.txt,3
2123,aid1597_description.txt,3
2124,aid33_description.txt,5
2125,aid877_description.txt,3
2126,aid1499_description.txt,3
2127,aid2437_description.txt,0
2128,aid2002_description.txt,3
2129,aid1798_description.txt,0
2130,aid849_description.txt,3
2131,aid1661_description.txt,3
2132,aid560_description.txt,1
2133,aid1806_description.txt,3
2134,aid2224_description.txt,1
2135,aid868_description.txt,3
2136,aid450_description.txt,3
2137,aid1385_description.txt,3
2138,aid1352_description.txt,3
2139,aid2086_description.txt,3
2140,aid2665_description.txt,0
2141,aid226_description.txt,4
2142,aid804_description.txt,3
2143,aid806_description.txt,3
2144,index.html?C=D;O=D,3
2145,aid2599_description.txt,3
2146,aid756_description.txt,3
2147,aid755_description.txt,1
2148,aid2274_description.txt,3
2149,aid37_description.txt,5
2150,aid1654_description.txt,3
2151,aid1367_description.txt,3
2152,aid1660_description.txt,1
2153,aid1315_description.txt,3
2154,aid735_description.txt,3
2155,aid1049_description.txt,1
2156,aid2326_description.txt,3
2157,aid2417_description.txt,3
2158,aid2006_description.txt,3
2159,aid2031_description.txt,3
2160,aid1608_description.txt,3
2161,aid1663_description.txt,3
2162,aid2211_description.txt,1
2163,aid2141_description.txt,3
2164,aid2210_description.txt,1
2165,index.html?C=D;O=A,3
2166,aid374_description.txt,3
2167,aid2092_description.txt,3
2168,aid1700_description.txt,3
2169,aid820_description.txt,3
2170,aid1622_description.txt,3
2171,aid653_description.txt,3
2172,aid1056_description.txt,3
2173,aid1270_description.txt,3
2174,aid79_description.txt,5
2175,aid1393_description.txt,3
2176,aid2169_description.txt,3
2177,aid2044_description.txt,3
2178,aid1844_description.txt,1
2179,aid2758_description.txt,1
2180,aid2452_description.txt,3
2181,aid360_description.txt,3
2182,aid2617_description.txt,3
2183,aid573_description.txt,3
2184,aid945_description.txt,3
2185,aid284_description.txt,4
2186,aid705_description.txt,3
2187,aid1786_description.txt,1
2188,aid1241_description.txt,3
2189,aid2223_description.txt,3
2190,aid1717_description.txt,0
2191,aid2708_description.txt,3
2192,aid893_description.txt,3
2193,aid274_description.txt,4
2194,aid492_description.txt,3
2195,aid121_description.txt,5
2196,aid2526_description.txt,3
2197,aid1002_description.txt,3
2198,aid2385_description.txt,3
2199,aid669_description.txt,3
2200,aid1143_description.txt,3
2201,aid2019_description.txt,3
2202,aid2081_description.txt,3
2203,aid2115_description.txt,3
2204,aid1392_description.txt,3
2205,aid1592_description.txt,3
2206,aid1585_description.txt,3
2207,aid2732_description.txt,3
2208,aid864_description.txt,1
2209,aid1961_description.txt,1
2210,aid1465_description.txt,3
2211,aid1941_description.txt,3
2212,aid760_description.txt,3
2213,aid2454_description.txt,3
2214,aid1776_description.txt,3
2215,aid1320_description.txt,3
2216,aid2222_description.txt,3
2217,aid1185_description.txt,3
2218,aid589_description.txt,3
2219,aid434965_description.txt,3
2220,aid998_description.txt,3
2221,aid2687_description.txt,3
2222,aid666_description.txt,2
2223,aid2199_description.txt,0
2224,aid640_description.txt,3
2225,aid2760_description.txt,3
2226,aid1757_description.txt,0
2227,aid2107_description.txt,3
2228,aid1008_description.txt,3
2229,aid2430_description.txt,0
2230,aid1084_description.txt,3
2231,aid2015_description.txt,3
2232,aid2273_description.txt,3
2233,aid418_description.txt,3
2234,aid2205_description.txt,3
2235,aid2510_description.txt,1
2236,aid2182_description.txt,0
2237,aid2449_description.txt,1
2238,aid2321_description.txt,3
2239,aid2068_description.txt,3
2240,aid1279_description.txt,1
2241,aid1957_description.txt,3
2242,aid1914_description.txt,3
2243,aid1207_description.txt,3
2244,aid1853_description.txt,1
2245,aid296_description.txt,4
2246,aid2114_description.txt,3
2247,aid1648_description.txt,3
2248,aid563_description.txt,3
2249,aid1849_description.txt,3
2250,aid2384_description.txt,3
2251,aid1498_description.txt,3
2252,aid857_description.txt,0
2253,aid1446_description.txt,3
2254,aid2783_description.txt,3
2255,aid749_description.txt,1
2256,aid612_description.txt,1
2257,aid1789_description.txt,3
2258,aid2157_description.txt,3
2259,aid186_description.txt,4
2260,aid539_description.txt,3
2261,aid2524_description.txt,3
2262,aid1972_description.txt,3
2263,aid972_description.txt,2
2264,aid2810_description.txt,3
2265,aid496_description.txt,3
2266,aid634_description.txt,3
2267,aid1541_description.txt,3
2268,aid2735_description.txt,3
2269,aid1283_description.txt,3
2270,aid1527_description.txt,1
2271,aid1200_description.txt,3
2272,aid1090_description.txt,3
2273,aid951_description.txt,3
2274,aid957_description.txt,3
2275,aid1649_description.txt,1
2276,aid1518_description.txt,1
2277,aid1072_description.txt,3
2278,aid2472_description.txt,3
2279,aid1916_description.txt,3
2280,aid1477_description.txt,3
2281,aid2555_description.txt,1
2282,aid996_description.txt,3
2283,aid1506_description.txt,3
2284,aid1920_description.txt,1
2285,aid2249_description.txt,3
2286,aid105_description.txt,5
2287,aid123_description.txt,5
2288,aid724_description.txt,1
2289,aid2695_description.txt,3
2290,aid175_description.txt,4
2291,aid1071_description.txt,3
2292,aid704_description.txt,3
2293,aid1794_description.txt,3
2294,aid1842_description.txt,3
2295,aid2193_description.txt,0
2296,aid1784_description.txt,3
2297,aid2283_description.txt,3
2298,aid937_description.txt,3
2299,aid1399_description.txt,3
2300,aid2828_description.txt,3
2301,aid2667_description.txt,3
2302,aid577_description.txt,3
2303,aid919_description.txt,3
2304,aid1504_description.txt,3
2305,aid447_description.txt,3
2306,aid917_description.txt,3
2307,aid27_description.txt,5
2308,aid1683_description.txt,3
2309,aid1748_description.txt,3
2310,aid2692_description.txt,1
2311,aid1355_description.txt,3
2312,aid1256_description.txt,1
2313,aid916_description.txt,3
2314,aid2402_description.txt,3
2315,aid504_description.txt,3
2316,aid610_description.txt,1
2317,aid1839_description.txt,3
2318,aid366_description.txt,3
2319,aid1609_description.txt,3
2320,aid1611_description.txt,3
2321,aid2652_description.txt,3
2322,aid1390_description.txt,3
2323,aid1166_description.txt,3
2324,aid2342_description.txt,3
2325,aid576_description.txt,3
2326,aid656_description.txt,2
2327,aid1726_description.txt,3
2328,aid101_description.txt,5
2329,aid2229_description.txt,3
2330,aid2162_description.txt,3
2331,aid1989_description.txt,1
2332,aid182_description.txt,4
2333,aid1830_description.txt,3
2334,aid2176_description.txt,3
2335,aid1097_description.txt,3
2336,aid480_description.txt,3
2337,aid966_description.txt,2
2338,aid2479_description.txt,1
2339,aid436_description.txt,3
2340,aid1604_description.txt,3
2341,aid167_description.txt,4
2342,aid1080_description.txt,0
2343,aid1425_description.txt,1
2344,aid1474_description.txt,3
2345,aid398_description.txt,3
2346,aid2180_description.txt,0
2347,aid607_description.txt,3
2348,aid1724_description.txt,3
2349,aid1146_description.txt,3
2350,aid890_description.txt,3
2351,aid1565_description.txt,3
2352,aid2014_description.txt,3
2353,aid855_description.txt,3
2354,aid179_description.txt,3
2355,aid2581_description.txt,3
2356,aid1945_description.txt,3
2357,aid1273_description.txt,3
2358,aid559_description.txt,3
2359,aid1505_description.txt,3
2360,aid718_description.txt,1
2361,aid1442_description.txt,3
2362,aid1903_description.txt,3
2363,aid2129_description.txt,3
2364,aid861_description.txt,1
2365,aid2018_description.txt,3
2366,aid2624_description.txt,3
2367,aid2436_description.txt,3
2368,aid2440_description.txt,3
2369,aid783_description.txt,3
2370,aid1303_description.txt,3
2371,aid2085_description.txt,3
2372,aid161_description.txt,4
2373,aid2432_description.txt,3
2374,aid1206_description.txt,3
2375,aid234_description.txt,4
2376,aid1637_description.txt,3
2377,aid240_description.txt,4
2378,aid2435_description.txt,1
2379,aid1420_description.txt,3
2380,aid463_description.txt,3
2381,aid1195_description.txt,3
2382,aid629_description.txt,1
2383,aid2007_description.txt,3
2384,aid1301_description.txt,1
2385,aid1149_description.txt,3
2386,aid1704_description.txt,1
2387,aid2287_description.txt,3
2388,aid1606_description.txt,3
2389,aid1668_description.txt,1
2390,aid2744_description.txt,3
2391,aid1225_description.txt,1
2392,aid1197_description.txt,3
2393,aid1302_description.txt,3
2394,aid465_description.txt,3
2395,aid1859_description.txt,3
2396,aid927_description.txt,3
2397,aid2762_description.txt,3
2398,aid111_description.txt,5
2399,aid1427_description.txt,1
2400,aid1245_description.txt,3
2401,aid1110_description.txt,3
2402,aid2306_description.txt,3
2403,aid2362_description.txt,3
2404,aid1249_description.txt,3
2405,aid1128_description.txt,3
2406,aid1031_description.txt,3
2407,aid1396_description.txt,3
2408,aid2355_description.txt,3
2409,aid270_description.txt,4
2410,aid310_description.txt,4
2411,aid655_description.txt,2
2412,aid943_description.txt,1
2413,aid109_description.txt,5
2414,aid2175_description.txt,3
2415,aid1422_description.txt,3
